item,name,category,rarity,stack,unit_price,unit_matcost,ratio_pct,leveling
44958,Ethereal Oil,INTERMEDIATE,TRAINER,1,78,96,81,1
23518,Felsteel Leggings,GEAR,DROP,1,5,8,62,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,5,8,62,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,5,8,62,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,5,8,62,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,5,8,62,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,5,8,62,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,5,8,62,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,5,8,62,1
23785,Hardened Adamantite Tube,INTERMEDIATE,TRAINER,7,2,3,66,1
23785,Hardened Adamantite Tube,INTERMEDIATE,TRAINER,4,1,3,33,1
23519,Felsteel Helm,GEAR,DROP,1,5,8,62,1
23519,Felsteel Helm,GEAR,DROP,1,4,8,50,1
23519,Felsteel Helm,GEAR,DROP,1,5,8,62,1
23519,Felsteel Helm,GEAR,DROP,1,4,8,50,1
23519,Felsteel Helm,GEAR,DROP,1,5,8,62,1
23519,Felsteel Helm,GEAR,DROP,1,4,8,50,1
23519,Felsteel Helm,GEAR,DROP,1,5,8,62,1
23519,Felsteel Helm,GEAR,DROP,1,4,8,50,1
23519,Felsteel Helm,GEAR,DROP,1,5,8,62,1
23519,Felsteel Helm,GEAR,DROP,1,4,8,50,1
23519,Felsteel Helm,GEAR,DROP,1,5,8,62,1
23519,Felsteel Helm,GEAR,DROP,1,4,8,50,1
23519,Felsteel Helm,GEAR,DROP,1,5,8,62,1
23519,Felsteel Helm,GEAR,DROP,1,4,8,50,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6366,9280,68,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6175,9280,66,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6366,9280,68,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6175,9280,66,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6366,9280,68,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6175,9280,66,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6366,9280,68,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,7,1,0,0,1
24270,Bag of Jewels,BAG,VENDOR,1,19369,20006,96,1
24270,Bag of Jewels,BAG,VENDOR,1,18594,20006,92,1
24270,Bag of Jewels,BAG,VENDOR,1,18036,20006,90,1
24270,Bag of Jewels,BAG,VENDOR,1,19369,20006,96,1
24270,Bag of Jewels,BAG,VENDOR,1,18594,20006,92,1
24270,Bag of Jewels,BAG,VENDOR,1,18036,20006,90,1
24270,Bag of Jewels,BAG,VENDOR,1,19369,20006,96,1
24270,Bag of Jewels,BAG,VENDOR,1,18594,20006,92,1
24270,Bag of Jewels,BAG,VENDOR,1,18036,20006,90,1
24270,Bag of Jewels,BAG,VENDOR,1,19369,20006,96,1
24270,Bag of Jewels,BAG,VENDOR,1,18594,20006,92,1
24270,Bag of Jewels,BAG,VENDOR,1,18036,20006,90,1
24269,Heavy Netherweave Net,MISC,UNSOURCED,20,12280,14400,85,1
24269,Heavy Netherweave Net,MISC,UNSOURCED,4,12157,14400,84,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,3,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,1,1,0,0,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,8655,9280,93,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,8395,9280,90,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,8227,9280,88,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,8655,9280,93,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,8395,9280,90,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,8227,9280,88,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,8655,9280,93,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,8395,9280,90,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6706,9280,72,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6638,9280,71,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6571,9280,70,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6706,9280,72,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6638,9280,71,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6571,9280,70,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6706,9280,72,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6638,9280,71,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6571,9280,70,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6706,9280,72,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6638,9280,71,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6571,9280,70,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6706,9280,72,1
23518,Felsteel Leggings,GEAR,DROP,1,5,8,62,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,5,8,62,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
24268,Netherweave Net,MISC,TRAINER,18,5832,7200,81,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,15,89,96,92,1
2584,Woolen Cape,GEAR,TRAINER,1,462,508,90,1
2584,Woolen Cape,GEAR,TRAINER,1,448,508,88,1
2584,Woolen Cape,GEAR,TRAINER,1,430,508,84,1
2584,Woolen Cape,GEAR,TRAINER,1,412,508,81,1
2584,Woolen Cape,GEAR,TRAINER,1,462,508,90,1
2584,Woolen Cape,GEAR,TRAINER,1,448,508,88,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,14,87,96,90,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,1,86,96,89,1
22449,Large Prismatic Shard,INTERMEDIATE,VENDOR,2,245904,240000,102,1
22449,Large Prismatic Shard,INTERMEDIATE,VENDOR,8,240985,240000,100,1
23446,Adamantite Bar,INTERMEDIATE,TRAINER,8,14760,18000,82,1
23446,Adamantite Bar,INTERMEDIATE,TRAINER,2,14169,18000,78,1
23446,Adamantite Bar,INTERMEDIATE,TRAINER,2,12312,18000,68,1
23446,Adamantite Bar,INTERMEDIATE,TRAINER,4,11942,18000,66,1
13423,Stonescale Oil,INTERMEDIATE,TRAINER,2,91,102,89,1
13423,Stonescale Oil,INTERMEDIATE,TRAINER,8,88,102,86,1
22449,Large Prismatic Shard,INTERMEDIATE,VENDOR,20,173448,240000,72,1
22449,Large Prismatic Shard,INTERMEDIATE,VENDOR,1,164775,240000,68,1
22449,Large Prismatic Shard,INTERMEDIATE,VENDOR,1,173448,240000,72,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,7,71,96,73,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,2,68,96,70,1
4246,Fine Leather Belt,GEAR,TRAINER,1,546,578,94,1
4246,Fine Leather Belt,GEAR,TRAINER,1,540,578,93,1
4246,Fine Leather Belt,GEAR,TRAINER,1,546,578,94,1
4246,Fine Leather Belt,GEAR,TRAINER,1,540,578,93,1
4246,Fine Leather Belt,GEAR,TRAINER,1,546,578,94,1
4246,Fine Leather Belt,GEAR,TRAINER,1,540,578,93,1
4246,Fine Leather Belt,GEAR,TRAINER,1,546,578,94,1
4246,Fine Leather Belt,GEAR,TRAINER,1,540,578,93,1
4246,Fine Leather Belt,GEAR,TRAINER,1,546,578,94,1
4246,Fine Leather Belt,GEAR,TRAINER,1,540,578,93,1
4246,Fine Leather Belt,GEAR,TRAINER,1,546,578,94,1
4246,Fine Leather Belt,GEAR,TRAINER,1,540,578,93,1
4246,Fine Leather Belt,GEAR,TRAINER,1,546,578,94,1
4246,Fine Leather Belt,GEAR,TRAINER,1,540,578,93,1
4246,Fine Leather Belt,GEAR,TRAINER,1,546,578,94,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,10,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,9,1,0,0,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,16192,20000,80,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,15706,20000,78,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,15391,20000,76,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,15237,20000,76,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,16192,20000,80,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,15706,20000,78,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,15391,20000,76,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,15237,20000,76,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,16192,20000,80,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,15706,20000,78,1
24268,Netherweave Net,MISC,TRAINER,20,4703,7200,65,1
24268,Netherweave Net,MISC,TRAINER,6,4655,7200,64,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,16512,20000,82,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,15851,20000,79,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,16512,20000,82,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,15851,20000,79,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,16512,20000,82,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,15851,20000,79,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,16512,20000,82,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,15851,20000,79,1
21843,Imbued Netherweave Bag,BAG,VENDOR,1,52335,60005,87,1
21843,Imbued Netherweave Bag,BAG,VENDOR,1,50764,60005,84,1
21843,Imbued Netherweave Bag,BAG,VENDOR,1,52335,60005,87,1
21843,Imbued Netherweave Bag,BAG,VENDOR,1,50764,60005,84,1
21843,Imbued Netherweave Bag,BAG,VENDOR,1,52335,60005,87,1
21843,Imbued Netherweave Bag,BAG,VENDOR,1,50764,60005,84,1
21843,Imbued Netherweave Bag,BAG,VENDOR,1,52335,60005,87,1
21843,Imbued Netherweave Bag,BAG,VENDOR,1,50764,60005,84,1
21843,Imbued Netherweave Bag,BAG,VENDOR,1,52335,60005,87,1
34086,Winter Boots,GEAR,VENDOR,1,12000,13588,88,1
34086,Winter Boots,GEAR,VENDOR,1,11400,13588,83,1
34086,Winter Boots,GEAR,VENDOR,1,12000,13588,88,1
34086,Winter Boots,GEAR,VENDOR,1,11400,13588,83,1
34086,Winter Boots,GEAR,VENDOR,1,12000,13588,88,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,12,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,3,1,0,0,1
22246,Enchanted Mageweave Pouch,BAG,VENDOR,1,52200,43512,119,0
22246,Enchanted Mageweave Pouch,BAG,VENDOR,1,49590,43512,113,0
32836,Purified Shadow Pearl,GEM_CUT,TRAINER,1,7141,9280,76,1
32836,Purified Shadow Pearl,GEM_CUT,TRAINER,1,6783,9280,73,1
32836,Purified Shadow Pearl,GEM_CUT,TRAINER,1,6715,9280,72,1
32836,Purified Shadow Pearl,GEM_CUT,TRAINER,1,7141,9280,76,1
32836,Purified Shadow Pearl,GEM_CUT,TRAINER,1,6783,9280,73,1
32836,Purified Shadow Pearl,GEM_CUT,TRAINER,1,6715,9280,72,1
32836,Purified Shadow Pearl,GEM_CUT,TRAINER,1,7141,9280,76,1
32836,Purified Shadow Pearl,GEM_CUT,TRAINER,1,6783,9280,73,1
32836,Purified Shadow Pearl,GEM_CUT,TRAINER,1,6715,9280,72,1
32836,Purified Shadow Pearl,GEM_CUT,TRAINER,1,7141,9280,76,1
32836,Purified Shadow Pearl,GEM_CUT,TRAINER,1,6783,9280,73,1
32836,Purified Shadow Pearl,GEM_CUT,TRAINER,1,6715,9280,72,1
24270,Bag of Jewels,BAG,VENDOR,1,14199,20006,70,1
24270,Bag of Jewels,BAG,VENDOR,1,13915,20006,69,1
24270,Bag of Jewels,BAG,VENDOR,1,14199,20006,70,1
24270,Bag of Jewels,BAG,VENDOR,1,13915,20006,69,1
24270,Bag of Jewels,BAG,VENDOR,1,14199,20006,70,1
24270,Bag of Jewels,BAG,VENDOR,1,13915,20006,69,1
24270,Bag of Jewels,BAG,VENDOR,1,14199,20006,70,1
24270,Bag of Jewels,BAG,VENDOR,1,13915,20006,69,1
24270,Bag of Jewels,BAG,VENDOR,1,14199,20006,70,1
24270,Bag of Jewels,BAG,VENDOR,1,13915,20006,69,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,1,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,1,1,0,0,1
24268,Netherweave Net,MISC,TRAINER,18,6350,7200,88,1
23787,Felsteel Stabilizer,INTERMEDIATE,TRAINER,2,1,2,50,1
23787,Felsteel Stabilizer,INTERMEDIATE,TRAINER,9,1,2,50,1
21752,Thorium Setting,INTERMEDIATE,TRAINER,1,1359,1545,87,1
21752,Thorium Setting,INTERMEDIATE,TRAINER,7,1331,1545,86,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,7,75,96,78,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,2,71,96,73,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,1,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,6,1,0,0,1
23785,Hardened Adamantite Tube,INTERMEDIATE,TRAINER,5,2,3,66,1
23785,Hardened Adamantite Tube,INTERMEDIATE,TRAINER,8,1,3,33,1
24270,Bag of Jewels,BAG,VENDOR,1,15760,20006,78,1
24270,Bag of Jewels,BAG,VENDOR,1,15444,20006,77,1
24270,Bag of Jewels,BAG,VENDOR,1,15760,20006,78,1
24270,Bag of Jewels,BAG,VENDOR,1,15444,20006,77,1
24270,Bag of Jewels,BAG,VENDOR,1,15760,20006,78,1
24270,Bag of Jewels,BAG,VENDOR,1,15444,20006,77,1
24270,Bag of Jewels,BAG,VENDOR,1,15760,20006,78,1
24270,Bag of Jewels,BAG,VENDOR,1,15444,20006,77,1
24270,Bag of Jewels,BAG,VENDOR,1,15760,20006,78,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,6,77,96,80,1
44958,Ethereal Oil,INTERMEDIATE,TRAINER,7,75,96,78,1
24269,Heavy Netherweave Net,MISC,UNSOURCED,20,11710,14400,81,1
24269,Heavy Netherweave Net,MISC,UNSOURCED,6,11241,14400,78,1
23785,Hardened Adamantite Tube,INTERMEDIATE,TRAINER,6,1,3,33,1
23785,Hardened Adamantite Tube,INTERMEDIATE,TRAINER,4,1,3,33,1
23446,Adamantite Bar,INTERMEDIATE,TRAINER,8,14288,18000,79,1
23446,Adamantite Bar,INTERMEDIATE,TRAINER,2,13573,18000,75,1
13423,Stonescale Oil,INTERMEDIATE,TRAINER,7,87,102,85,1
13423,Stonescale Oil,INTERMEDIATE,TRAINER,5,82,102,80,1
24271,Spellcloth,INTERMEDIATE,VENDOR,8,47667,64001,74,1
24271,Spellcloth,INTERMEDIATE,VENDOR,7,46236,64001,72,1
25650,Knothide Armor Kit,MISC,TRAINER,10,14592,20000,72,1
23787,Felsteel Stabilizer,INTERMEDIATE,TRAINER,10,1,2,50,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,6,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,7,1,0,0,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
23518,Felsteel Leggings,GEAR,DROP,1,4,8,50,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,8203,9280,88,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,8038,9280,86,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,7636,9280,82,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,8203,9280,88,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,8038,9280,86,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,7636,9280,82,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,6575,6998,93,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,6312,6998,90,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,6248,6998,89,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,6060,6998,86,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,6575,6998,93,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,6312,6998,90,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,6248,6998,89,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,6060,6998,86,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,6575,6998,93,1
40195,Pygmy Oil,INTERMEDIATE,TRAINER,11,239,300,79,1
40195,Pygmy Oil,INTERMEDIATE,TRAINER,3,229,300,76,1
24268,Netherweave Net,MISC,TRAINER,10,6156,7200,85,1
23785,Hardened Adamantite Tube,INTERMEDIATE,TRAINER,2,2,3,66,1
23785,Hardened Adamantite Tube,INTERMEDIATE,TRAINER,8,1,3,33,1
5966,Guardian Gloves,GEAR,TRAINER,1,3155,4183,75,1
5966,Guardian Gloves,GEAR,TRAINER,1,3028,4183,72,1
5966,Guardian Gloves,GEAR,TRAINER,1,2906,4183,69,1
5966,Guardian Gloves,GEAR,TRAINER,1,2760,4183,65,1
5966,Guardian Gloves,GEAR,TRAINER,1,3155,4183,75,1
5966,Guardian Gloves,GEAR,TRAINER,1,3028,4183,72,1
5966,Guardian Gloves,GEAR,TRAINER,1,2906,4183,69,1
5966,Guardian Gloves,GEAR,TRAINER,1,2760,4183,65,1
5966,Guardian Gloves,GEAR,TRAINER,1,3155,4183,75,1
5966,Guardian Gloves,GEAR,TRAINER,1,3028,4183,72,1
5966,Guardian Gloves,GEAR,TRAINER,1,2906,4183,69,1
5966,Guardian Gloves,GEAR,TRAINER,1,2760,4183,65,1
5966,Guardian Gloves,GEAR,TRAINER,1,3155,4183,75,1
33208,Flask of Chromatic Wonder,FLASK,VENDOR,5,49320,36000,137,0
33208,Flask of Chromatic Wonder,FLASK,VENDOR,5,48333,36000,134,0
33208,Flask of Chromatic Wonder,FLASK,VENDOR,20,46883,36000,130,0
33208,Flask of Chromatic Wonder,FLASK,VENDOR,5,49320,36000,137,0
33208,Flask of Chromatic Wonder,FLASK,VENDOR,5,48333,36000,134,0
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,15048,20000,75,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,14446,20000,72,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,15048,20000,75,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,14446,20000,72,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,15048,20000,75,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,14446,20000,72,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,15048,20000,75,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,14446,20000,72,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,15048,20000,75,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,14446,20000,72,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,15048,20000,75,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,14446,20000,72,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,15048,20000,75,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,14446,20000,72,1
42420,Shadow Crystal Focusing Lens,MISC,TRAINER,1,15048,20000,75,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,6,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,13,1,0,0,1
21752,Thorium Setting,INTERMEDIATE,TRAINER,4,1204,1545,77,1
21752,Thorium Setting,INTERMEDIATE,TRAINER,1,1191,1545,77,1
2584,Woolen Cape,GEAR,TRAINER,1,430,508,84,1
2584,Woolen Cape,GEAR,TRAINER,1,425,508,83,1
2584,Woolen Cape,GEAR,TRAINER,1,408,508,80,1
2584,Woolen Cape,GEAR,TRAINER,1,430,508,84,1
2584,Woolen Cape,GEAR,TRAINER,1,425,508,83,1
2584,Woolen Cape,GEAR,TRAINER,1,408,508,80,1
25679,Comfortable Insoles,MISC,VENDOR,5,9212,10000,92,1
8172,Cured Thick Hide,INTERMEDIATE,TRAINER,5,3644,4545,80,1
8172,Cured Thick Hide,INTERMEDIATE,TRAINER,2,3534,4545,77,1
40195,Pygmy Oil,INTERMEDIATE,TRAINER,7,284,300,94,1
40195,Pygmy Oil,INTERMEDIATE,TRAINER,7,269,300,89,1
6662,Elixir of Giant Growth,ELIXIR_POT,DROP,18,264,108,244,0
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,7,1,0,0,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6671,9280,71,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6337,9280,68,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6671,9280,71,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6337,9280,68,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6671,9280,71,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6337,9280,68,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6671,9280,71,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6337,9280,68,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6671,9280,71,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6337,9280,68,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6671,9280,71,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6337,9280,68,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6671,9280,71,1
6887,Spotted Yellowtail,FOOD,VENDOR,5,21,23,91,1
24268,Netherweave Net,MISC,TRAINER,10,7076,7200,98,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,11,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,4,1,0,0,1
2579,Green Linen Shirt,GEAR,TRAINER,1,428,536,79,1
2579,Green Linen Shirt,GEAR,TRAINER,1,423,536,78,1
2579,Green Linen Shirt,GEAR,TRAINER,1,406,536,75,1
2579,Green Linen Shirt,GEAR,TRAINER,1,389,536,72,1
2579,Green Linen Shirt,GEAR,TRAINER,1,428,536,79,1
2579,Green Linen Shirt,GEAR,TRAINER,1,423,536,78,1
2579,Green Linen Shirt,GEAR,TRAINER,1,406,536,75,1
21754,The Aquamarine Ward,GEAR,DROP,1,6834,9545,71,1
21754,The Aquamarine Ward,GEAR,DROP,1,6492,9545,68,1
21754,The Aquamarine Ward,GEAR,DROP,1,6834,9545,71,1
21754,The Aquamarine Ward,GEAR,DROP,1,6492,9545,68,1
21754,The Aquamarine Ward,GEAR,DROP,1,6834,9545,71,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,7470,9280,80,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,7245,9280,78,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,6955,9280,74,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,7470,9280,80,1
32833,Purified Jaggal Pearl,GEM_CUT,TRAINER,1,7245,9280,78,1
24270,Bag of Jewels,BAG,VENDOR,1,16534,20006,82,1
24270,Bag of Jewels,BAG,VENDOR,1,16368,20006,81,1
24270,Bag of Jewels,BAG,VENDOR,1,15549,20006,77,1
24270,Bag of Jewels,BAG,VENDOR,1,16534,20006,82,1
24270,Bag of Jewels,BAG,VENDOR,1,16368,20006,81,1
24270,Bag of Jewels,BAG,VENDOR,1,15549,20006,77,1
13423,Stonescale Oil,INTERMEDIATE,TRAINER,2,71,102,69,1
13423,Stonescale Oil,INTERMEDIATE,TRAINER,6,68,102,66,1
24269,Heavy Netherweave Net,MISC,UNSOURCED,20,12859,14400,89,1
24269,Heavy Netherweave Net,MISC,UNSOURCED,6,12344,14400,85,1
14342,Mooncloth,INTERMEDIATE,VENDOR,12,14339,15200,94,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,4,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,15,1,0,0,1
23787,Felsteel Stabilizer,INTERMEDIATE,TRAINER,6,1,2,50,1
23787,Felsteel Stabilizer,INTERMEDIATE,TRAINER,2,1,2,50,1
24268,Netherweave Net,MISC,TRAINER,20,4955,7200,68,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1078,1424,75,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1056,1424,74,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1024,1424,71,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1003,1424,70,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1078,1424,75,1
24270,Bag of Jewels,BAG,VENDOR,1,16164,20006,80,1
24270,Bag of Jewels,BAG,VENDOR,1,16002,20006,79,1
24270,Bag of Jewels,BAG,VENDOR,1,15201,20006,75,1
24270,Bag of Jewels,BAG,VENDOR,1,16164,20006,80,1
24270,Bag of Jewels,BAG,VENDOR,1,16002,20006,79,1
