item,name,category,rarity,stack,unit_price,unit_matcost,ratio_pct,leveling
2579,Green Linen Shirt,GEAR,TRAINER,1,532,536,99,1
2579,Green Linen Shirt,GEAR,TRAINER,1,505,536,94,1
2579,Green Linen Shirt,GEAR,TRAINER,1,494,536,92,1
2579,Green Linen Shirt,GEAR,TRAINER,1,532,536,99,1
2579,Green Linen Shirt,GEAR,TRAINER,1,505,536,94,1
2579,Green Linen Shirt,GEAR,TRAINER,1,494,536,92,1
2579,Green Linen Shirt,GEAR,TRAINER,1,532,536,99,1
2579,Green Linen Shirt,GEAR,TRAINER,1,505,536,94,1
14046,Runecloth Bag,BAG,VENDOR,1,69392,61005,113,0
14046,Runecloth Bag,BAG,VENDOR,1,68698,61005,112,0
14046,Runecloth Bag,BAG,VENDOR,1,65263,61005,106,0
6452,Anti-Venom,MISC,TRAINER,20,138,161,85,1
6452,Anti-Venom,MISC,TRAINER,7,133,161,82,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1228,1424,86,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1166,1424,81,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1228,1424,86,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1166,1424,81,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1228,1424,86,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1166,1424,81,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1228,1424,86,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1166,1424,81,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1228,1424,86,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1166,1424,81,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1228,1424,86,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1166,1424,81,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1228,1424,86,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1166,1424,81,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1228,1424,86,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,5,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,5,1,0,0,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,982,1424,68,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,942,1424,66,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,932,1424,65,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,922,1424,64,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,982,1424,68,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,942,1424,66,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,932,1424,65,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,922,1424,64,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,982,1424,68,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,942,1424,66,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,932,1424,65,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,922,1424,64,1
10513,Mithril Gyro-Shot,AMMO,TRAINER,1000,21,26,80,1
10513,Mithril Gyro-Shot,AMMO,TRAINER,1000,20,26,76,1
10513,Mithril Gyro-Shot,AMMO,TRAINER,400,19,26,73,1
2842,Silver Bar,INTERMEDIATE,TRAINER,8,282,303,93,1
2842,Silver Bar,INTERMEDIATE,TRAINER,7,276,303,91,1
15997,Thorium Shells,AMMO,TRAINER,1000,19,22,86,1
15997,Thorium Shells,AMMO,TRAINER,1000,18,22,81,1
15997,Thorium Shells,AMMO,TRAINER,800,17,22,77,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,10,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,12,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,3,1,0,0,1
13423,Stonescale Oil,INTERMEDIATE,TRAINER,9,86,102,84,1
13423,Stonescale Oil,INTERMEDIATE,TRAINER,5,83,102,81,1
8172,Cured Thick Hide,INTERMEDIATE,TRAINER,3,3101,4545,68,1
8172,Cured Thick Hide,INTERMEDIATE,TRAINER,9,2976,4545,65,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,349,430,81,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,345,430,80,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,331,430,76,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,317,430,73,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,349,430,81,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,345,430,80,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1230,1424,86,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1180,1424,82,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1230,1424,86,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1180,1424,82,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1230,1424,86,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1180,1424,82,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1230,1424,86,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1180,1424,82,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1230,1424,86,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1180,1424,82,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1230,1424,86,1
4318,Gloves of Meditation,GEAR,TRAINER,1,1849,2322,79,1
4318,Gloves of Meditation,GEAR,TRAINER,1,1812,2322,78,1
4318,Gloves of Meditation,GEAR,TRAINER,1,1775,2322,76,1
4318,Gloves of Meditation,GEAR,TRAINER,1,1849,2322,79,1
4318,Gloves of Meditation,GEAR,TRAINER,1,1812,2322,78,1
4318,Gloves of Meditation,GEAR,TRAINER,1,1775,2322,76,1
2842,Silver Bar,INTERMEDIATE,TRAINER,3,198,303,65,1
2842,Silver Bar,INTERMEDIATE,TRAINER,6,196,303,64,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,12,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,3,1,0,0,1
4265,Heavy Armor Kit,MISC,TRAINER,7,3109,3130,99,1
22573,Mote of Earth,INTERMEDIATE,TRAINER,10,2966,3200,92,1
22573,Mote of Earth,INTERMEDIATE,TRAINER,10,2936,3200,91,1
22573,Mote of Earth,INTERMEDIATE,TRAINER,10,2877,3200,89,1
22573,Mote of Earth,INTERMEDIATE,TRAINER,10,2790,3200,87,1
22573,Mote of Earth,INTERMEDIATE,TRAINER,10,2966,3200,92,1
22573,Mote of Earth,INTERMEDIATE,TRAINER,10,2936,3200,91,1
22573,Mote of Earth,INTERMEDIATE,TRAINER,1,2877,3200,89,1
22573,Mote of Earth,INTERMEDIATE,TRAINER,9,2790,3200,87,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,5,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,2,1,0,0,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,6051,6998,86,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,5748,6998,82,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,5575,6998,79,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,5352,6998,76,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,6051,6998,86,1
10056,Orange Mageweave Shirt,GEAR,TRAINER,1,5748,6998,82,1
4304,Thick Leather,INTERMEDIATE,TRAINER,6,3946,3636,108,0
4304,Thick Leather,INTERMEDIATE,TRAINER,9,3827,3636,105,0
2584,Woolen Cape,GEAR,TRAINER,1,446,508,87,1
2584,Woolen Cape,GEAR,TRAINER,1,423,508,83,1
2584,Woolen Cape,GEAR,TRAINER,1,418,508,82,1
2584,Woolen Cape,GEAR,TRAINER,1,446,508,87,1
2584,Woolen Cape,GEAR,TRAINER,1,423,508,83,1
2584,Woolen Cape,GEAR,TRAINER,1,418,508,82,1
2584,Woolen Cape,GEAR,TRAINER,1,446,508,87,1
2584,Woolen Cape,GEAR,TRAINER,1,423,508,83,1
2584,Woolen Cape,GEAR,TRAINER,1,418,508,82,1
7964,Solid Sharpening Stone,MISC,TRAINER,7,522,588,88,1
6051,Holy Protection Potion,ELIXIR_POT,VENDOR,13,155,191,81,1
5763,Red Woolen Bag,BAG,VENDOR,1,1534,1782,86,1
5763,Red Woolen Bag,BAG,VENDOR,1,1503,1782,84,1
5763,Red Woolen Bag,BAG,VENDOR,1,1487,1782,83,1
5763,Red Woolen Bag,BAG,VENDOR,1,1534,1782,86,1
5763,Red Woolen Bag,BAG,VENDOR,1,1503,1782,84,1
5763,Red Woolen Bag,BAG,VENDOR,1,1487,1782,83,1
5763,Red Woolen Bag,BAG,VENDOR,1,1534,1782,86,1
5763,Red Woolen Bag,BAG,VENDOR,1,1503,1782,84,1
5763,Red Woolen Bag,BAG,VENDOR,1,1487,1782,83,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,1,1,0,0,1
10513,Mithril Gyro-Shot,AMMO,TRAINER,1000,20,26,76,1
15997,Thorium Shells,AMMO,TRAINER,1000,16,22,72,1
15997,Thorium Shells,AMMO,TRAINER,400,15,22,68,1
2457,Elixir of Minor Agility,ELIXIR_POT,DROP,5,106,134,79,1
13423,Stonescale Oil,INTERMEDIATE,TRAINER,8,67,102,65,1
13423,Stonescale Oil,INTERMEDIATE,TRAINER,2,65,102,63,1
4234,Heavy Leather,INTERMEDIATE,TRAINER,5,985,1090,90,1
4234,Heavy Leather,INTERMEDIATE,TRAINER,5,935,1090,85,1
14342,Mooncloth,INTERMEDIATE,VENDOR,6,12742,15200,83,1
7965,Solid Weightstone,MISC,TRAINER,6,902,1182,76,1
14342,Mooncloth,INTERMEDIATE,VENDOR,4,10899,15200,71,1
14342,Mooncloth,INTERMEDIATE,VENDOR,5,10572,15200,69,1
14342,Mooncloth,INTERMEDIATE,VENDOR,1,11628,15200,76,1
14342,Mooncloth,INTERMEDIATE,VENDOR,7,11279,15200,74,1
13423,Stonescale Oil,INTERMEDIATE,TRAINER,8,76,102,74,1
13423,Stonescale Oil,INTERMEDIATE,TRAINER,1,72,102,70,1
3531,Heavy Wool Bandage,MISC,TRAINER,7,183,272,67,1
6048,Shadow Protection Potion,ELIXIR_POT,VENDOR,9,264,306,86,1
12404,Dense Sharpening Stone,MISC,TRAINER,13,1211,1440,84,1
3391,Elixir of Ogre's Strength,ELIXIR_POT,DROP,11,227,237,95,1
6384,Stylish Blue Shirt,GEAR,DROP,1,1866,2182,85,1
6384,Stylish Blue Shirt,GEAR,DROP,1,1810,2182,82,1
6384,Stylish Blue Shirt,GEAR,DROP,1,1866,2182,85,1
6384,Stylish Blue Shirt,GEAR,DROP,1,1810,2182,82,1
6384,Stylish Blue Shirt,GEAR,DROP,1,1866,2182,85,1
6384,Stylish Blue Shirt,GEAR,DROP,1,1810,2182,82,1
6384,Stylish Blue Shirt,GEAR,DROP,1,1866,2182,85,1
6384,Stylish Blue Shirt,GEAR,DROP,1,1810,2182,82,1
6384,Stylish Blue Shirt,GEAR,DROP,1,1866,2182,85,1
6384,Stylish Blue Shirt,GEAR,DROP,1,1810,2182,82,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,6,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,10,1,0,0,1
18408,Inferno Gloves,GEAR,DROP,1,457040,249340,183,0
18408,Inferno Gloves,GEAR,DROP,1,447899,249340,179,0
13506,Potion of Petrification,ELIXIR_POT,DROP,20,550,607,90,1
13506,Potion of Petrification,ELIXIR_POT,DROP,10,544,607,89,1
10008,White Bandit Mask,GEAR,DROP,1,5043,6023,83,1
10008,White Bandit Mask,GEAR,DROP,1,4942,6023,82,1
10008,White Bandit Mask,GEAR,DROP,1,5043,6023,83,1
10008,White Bandit Mask,GEAR,DROP,1,4942,6023,82,1
10008,White Bandit Mask,GEAR,DROP,1,5043,6023,83,1
10008,White Bandit Mask,GEAR,DROP,1,4942,6023,82,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,5,1,0,0,1
8069,Crafted Solid Shot,AMMO,TRAINER,1000,1,2,50,1
8069,Crafted Solid Shot,AMMO,TRAINER,1000,1,2,50,1
8069,Crafted Solid Shot,AMMO,TRAINER,400,1,2,50,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,348,430,80,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,330,430,76,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,348,430,80,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,330,430,76,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,348,430,80,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,330,430,76,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,348,430,80,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,330,430,76,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,348,430,80,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,330,430,76,1
3575,Iron Bar,INTERMEDIATE,TRAINER,3,799,900,88,1
3575,Iron Bar,INTERMEDIATE,TRAINER,7,791,900,87,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1085,1424,76,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1052,1424,73,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1041,1424,73,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1020,1424,71,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1085,1424,76,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1052,1424,73,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1041,1424,73,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1020,1424,71,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,307,430,71,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,300,430,69,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,307,430,71,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,300,430,69,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,307,430,71,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,300,430,69,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,307,430,71,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,300,430,69,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,307,430,71,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,300,430,69,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,307,430,71,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,300,430,69,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,307,430,71,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,300,430,69,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,307,430,71,1
8069,Crafted Solid Shot,AMMO,TRAINER,1000,1,2,50,1
8069,Crafted Solid Shot,AMMO,TRAINER,400,1,2,50,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,4,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,1,1,0,0,1
13445,Elixir of Superior Defense,ELIXIR_POT,VENDOR,5,930,1064,87,1
13445,Elixir of Superior Defense,ELIXIR_POT,VENDOR,5,911,1064,85,1
10512,Hi-Impact Mithril Slugs,AMMO,TRAINER,1000,10,13,76,1
10512,Hi-Impact Mithril Slugs,AMMO,TRAINER,200,9,13,69,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,1,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,4,1,0,0,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,366,430,85,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,347,430,80,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,366,430,85,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,347,430,80,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,366,430,85,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,347,430,80,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,366,430,85,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,347,430,80,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,366,430,85,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,347,430,80,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,366,430,85,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,347,430,80,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,366,430,85,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,347,430,80,1
2868,Patterned Bronze Bracers,GEAR,TRAINER,1,366,430,85,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1346,1424,94,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1332,1424,93,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1346,1424,94,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1332,1424,93,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1346,1424,94,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1332,1424,93,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1346,1424,94,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1332,1424,93,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1346,1424,94,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1332,1424,93,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1346,1424,94,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1332,1424,93,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1346,1424,94,1
13423,Stonescale Oil,INTERMEDIATE,TRAINER,3,86,102,84,1
13423,Stonescale Oil,INTERMEDIATE,TRAINER,3,81,102,79,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,3,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,1,1,0,0,1
3391,Elixir of Ogre's Strength,ELIXIR_POT,DROP,13,181,237,76,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,979,1424,68,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,930,1424,65,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,979,1424,68,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,930,1424,65,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,979,1424,68,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,930,1424,65,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,979,1424,68,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,930,1424,65,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,979,1424,68,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,930,1424,65,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,979,1424,68,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,930,1424,65,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,979,1424,68,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,930,1424,65,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,979,1424,68,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,6,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,10,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,2,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,2,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,1,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,3,1,0,0,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1199,1424,84,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1163,1424,81,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1139,1424,79,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1093,1424,76,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1199,1424,84,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1163,1424,81,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1139,1424,79,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1093,1424,76,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1199,1424,84,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1163,1424,81,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1139,1424,79,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1093,1424,76,1
15997,Thorium Shells,AMMO,TRAINER,1000,15,22,68,1
12644,Dense Grinding Stone,INTERMEDIATE,TRAINER,3,4878,5760,84,1
12644,Dense Grinding Stone,INTERMEDIATE,TRAINER,6,4780,5760,82,1
5081,Kodo Hide Bag,BAG,UNSOURCED,1,2418,853,283,0
5081,Kodo Hide Bag,BAG,UNSOURCED,1,2297,853,269,0
8068,Crafted Heavy Shot,AMMO,TRAINER,1000,1,0,0,1
8068,Crafted Heavy Shot,AMMO,TRAINER,200,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,12,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,3,1,0,0,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1321,1424,92,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1307,1424,91,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1321,1424,92,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1307,1424,91,1
4330,Stylish Red Shirt,GEAR,TRAINER,1,1321,1424,92,1
2584,Woolen Cape,GEAR,TRAINER,1,425,508,83,1
2584,Woolen Cape,GEAR,TRAINER,1,408,508,80,1
2584,Woolen Cape,GEAR,TRAINER,1,391,508,76,1
2584,Woolen Cape,GEAR,TRAINER,1,379,508,74,1
2584,Woolen Cape,GEAR,TRAINER,1,425,508,83,1
2584,Woolen Cape,GEAR,TRAINER,1,408,508,80,1
2584,Woolen Cape,GEAR,TRAINER,1,391,508,76,1
2584,Woolen Cape,GEAR,TRAINER,1,379,508,74,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,20,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,5,1,0,0,1
12655,Enchanted Thorium Bar,INTERMEDIATE,TRAINER,7,45773,36825,124,0
12655,Enchanted Thorium Bar,INTERMEDIATE,TRAINER,6,44399,36825,120,0
4304,Thick Leather,INTERMEDIATE,TRAINER,8,3719,3636,102,1
4304,Thick Leather,INTERMEDIATE,TRAINER,7,3644,3636,100,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1043,1424,73,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1001,1424,70,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1043,1424,73,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1001,1424,70,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1043,1424,73,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1001,1424,70,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1043,1424,73,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1001,1424,70,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1043,1424,73,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1001,1424,70,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1043,1424,73,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1001,1424,70,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1043,1424,73,1
4314,Double-stitched Woolen Shoulders,GEAR,TRAINER,1,1001,1424,70,1
7969,Mithril Spurs,MISC,DROP,1,8134,9624,84,1
7969,Mithril Spurs,MISC,DROP,1,7889,9624,81,1
7969,Mithril Spurs,MISC,DROP,1,8134,9624,84,1
7969,Mithril Spurs,MISC,DROP,1,7889,9624,81,1
7969,Mithril Spurs,MISC,DROP,1,8134,9624,84,1
7969,Mithril Spurs,MISC,DROP,1,7889,9624,81,1
7969,Mithril Spurs,MISC,DROP,1,8134,9624,84,1
7969,Mithril Spurs,MISC,DROP,1,7889,9624,81,1
7969,Mithril Spurs,MISC,DROP,1,8134,9624,84,1
7969,Mithril Spurs,MISC,DROP,1,7889,9624,81,1
7969,Mithril Spurs,MISC,DROP,1,8134,9624,84,1
7969,Mithril Spurs,MISC,DROP,1,7889,9624,81,1
7969,Mithril Spurs,MISC,DROP,1,8134,9624,84,1
7969,Mithril Spurs,MISC,DROP,1,7889,9624,81,1
7969,Mithril Spurs,MISC,DROP,1,8134,9624,84,1
13506,Potion of Petrification,ELIXIR_POT,DROP,5,523,607,86,1
13506,Potion of Petrification,ELIXIR_POT,DROP,17,502,607,82,1
13506,Potion of Petrification,ELIXIR_POT,DROP,14,513,607,84,1
10512,Hi-Impact Mithril Slugs,AMMO,TRAINER,1000,8,13,61,1
10512,Hi-Impact Mithril Slugs,AMMO,TRAINER,200,7,13,53,1
13423,Stonescale Oil,INTERMEDIATE,TRAINER,4,100,102,98,1
13423,Stonescale Oil,INTERMEDIATE,TRAINER,11,99,102,97,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,10,1,0,0,1
22448,Small Prismatic Shard,INTERMEDIATE,TRAINER,5,1,0,0,1
29203,Enchanted Thorium Blades,GEAR,TRAINER,1,11593,17190,67,1
29203,Enchanted Thorium Blades,GEAR,TRAINER,1,11477,17190,66,1
29203,Enchanted Thorium Blades,GEAR,TRAINER,1,11247,17190,65,1
29203,Enchanted Thorium Blades,GEAR,TRAINER,1,11593,17190,67,1
29203,Enchanted Thorium Blades,GEAR,TRAINER,1,11477,17190,66,1
13423,Stonescale Oil,INTERMEDIATE,TRAINER,4,83,102,81,1
13423,Stonescale Oil,INTERMEDIATE,TRAINER,7,81,102,79,1
13445,Elixir of Superior Defense,ELIXIR_POT,VENDOR,10,714,1064,67,1
